Occurrence_Code,acft_model,num_eng,eng_type,crew_category,crew_age,latitude,longitude,light_cond,vis_sm,wx_temp,wind_dir_deg,wind_vel_kts,altimeter,code
301300,PA-32R-300,1.0,REC,PLT,54.0,027466N,0823727W,DAYL,10.0,84.0,160.0,5.0,30.0400009155273,AUTR
552470,AT-301,1.0,REC,PLT,54.0,482447N,0982715W,DAYL,10.0,72.0,70.0,3.0,29.9200000762939,AUTR
508400,152,1.0,REC,PLT,26.0,383527N,0007791W,DAYL,10.0,84.0,260.0,10.0,30.0300006866455,FSS
551090,V35,1.0,REC,PLT,59.0,044540N,0121121W,DAYL,10.0,82.0,360.0,7.0,29.9699993133545,UNK
508120,PA-11,1.0,REC,PLT,64.0,030367N,0097498W,DAYL,10.0,97.0,170.0,10.0,29.9442778788075,UNK
551090,PA-18-150,1.0,REC,PLT,53.0,045337N,1161810W,DAYL,10.0,0.0,164.62222297823436,5.2,29.886443759796403,NET
452341,AT-401,1.0,REC,PLT,48.0,041526N,0895139W,DAYL,10.0,81.0,164.62222297823436,5.2,29.886443759796403,UNK
250200,S2R,1.0,TP,PLT,29.0,401223N,1003531W,DAYL,10.0,84.0,260.0,3.0,29.8600006103516,UNK
301300,310C,2.0,REC,PLT,58.0,334314N,0094825W,DAYL,10.0,90.0,308.3518737120961,7.6997031327805345,30.0499992370605,AUTR
550092,150M,1.0,REC,DSTU,56.0,035538N,0835728W,DAYL,10.0,88.0,122.32341708563638,7.923279526029527,30.1299991607666,AUTR
452342,G-164B,1.0,TP,PLT,37.0,311938N,0923255W,DAYL,10.0,90.0,200.0,6.0,30.0200004577637,UNK
452360,BEAVER DHC-2 MK.1,1.0,REC,PLT,38.0,055242N,1314411W,DAYL,2.0,54.0,140.0,17.0,29.9599990844727,COMP
452470,170B,1.0,REC,PLT,51.0,061374N,1483318W,DAYL,15.0,45.0,164.62222297823436,5.2,29.886443759796403,NET
551090,180,1.0,REC,FLTI,56.0,293834N,0894913W,DAYL,10.0,84.0,40.0,8.0,30.0599994659424,UNK
551090,180,1.0,REC,OTHR,39.0,293834N,0894913W,DAYL,10.0,84.0,40.0,8.0,30.0599994659424,UNK
404341,H35,1.0,REC,PLT,58.0,043434N,0089312W,DAYL,10.0,79.0,110.0,6.0,30.1100006103516,UNK
350342,Classic Sport S-18,1.0,REC,PLT,31.0,432726N,0096487W,DAYL,10.0,82.0,150.0,8.0,29.7600002288818,UNK
509191,PA-28-151,1.0,REC,PLT,54.0,442852N,0103479W,DAYL,10.0,66.0,290.0,9.0,30.2000007629395,UNK
350342,A24R,1.0,REC,PLT,39.0,043103N,0086147W,DAYL,10.0,77.0,200.0,15.0,29.8700008392334,AUTR
350342,NADIG,1.0,REC,PLT,57.0,412240N,0795137W,DAYL,10.0,81.0,204.438994833692,7.0,30.0400009155273,UNK
301300,182,1.0,REC,PLT,63.0,003812N,0754924W,DAYL,10.0,93.0,330.0,8.0,29.9400005340576,AUTR
552340,K35,1.0,REC,PLT,42.0,032460N,0008960W,DAYL,10.0,91.0,180.0,5.0,30.0599994659424,AUTR
300300,G-164B,1.0,TP,PLT,55.0,461830N,1181830W,DAYL,10.0,64.0,180.0,7.0,29.8700008392334,NET
452341,AT-602,1.0,TP,PLT,50.0,404735N,0090017W,DAYL,10.0,86.0,340.0,4.0,30.1000003814697,UNK
251470,152,1.0,REC,FLTI,29.0,471817N,0119310W,DAWN,10.0,63.0,360.0,7.0,30.0400009155273,AUTR
552230,A185F,1.0,REC,PLT,61.0,474628N,1164911W,DAYL,10.0,84.0,184.44040360173923,6.0,29.86392261320508,AUTR
100050,SE5-A,1.0,REC,PLT,59.0,385529N,0855430W,DAYL,10.0,72.0,186.445394866835,6.34944481451641,30.0300006866455,AUTR
100900,172N,1.0,REC,PLT,60.0,038336N,0785359W,DAYL,10.0,81.0,150.0,6.0,30.1200008392334,NWS
551095,402C,2.0,REC,PLT,46.0,041405N,0701629W,DAYL,10.0,72.0,300.0,6.0,29.8799991607666,NWS
300230,Tailwind 10,1.0,REC,PLT,56.0,384711N,0108349W,DAYL,30.0,86.0,153.8473389602944,5.0,30.1200008392334,UNK
402191,PA-28-180,1.0,REC,PLT,39.0,462444N,0117485W,DAYL,10.0,81.0,200.0,12.0,29.9699993133545,UNK
552470,7-220,1.0,REC,PLT,60.0,038632N,1035117W,DUSK,10.0,84.0,360.0,23.0,30.0300006866455,AUTR
250470,GIV,2.0,TF,CPLT,47.0,403823N,0734644W,DAYL,10.0,81.0,210.0,16.0,30.0400009155273,AUTR
250470,GIV,2.0,TF,PLT,63.0,403823N,0734644W,DAYL,10.0,81.0,210.0,16.0,30.0400009155273,AUTR
550380,PA-28-161,1.0,REC,PLT,38.0,004055N,1234831W,DAYL,10.0,55.0,198.8380615464052,4.0,29.9300003051758,UNK
552330,402C,2.0,REC,PLT,48.0,182621N,0006607W,DAYL,10.0,88.0,60.0,15.0,30.0200004577637,NWS
551090,172N,1.0,REC,PLT,62.0,441023N,0684049W,DAYL,10.0,77.0,290.0,12.0,29.9200000762939,AUTR
452470,AT-502B,1.0,TP,PLT,22.0,421419N,0904237W,DAYL,10.0,82.0,330.0,11.0,30.0100002288818,UNK
551240,8GCBC,1.0,REC,DSTU,49.0,644819N,1475114W,DAYL,10.0,66.0,163.26709819071118,7.308018689643688,29.9400005340576,AUTR
450900,7GCBC,1.0,REC,FLTI,64.0,322622N,0965428W,DAYL,10.0,91.0,170.0,9.0,29.8799991607666,UNK
450900,7GCBC,1.0,REC,DSTU,37.0,322622N,0965428W,DAYL,10.0,91.0,170.0,9.0,29.8799991607666,UNK
452241,AT-602,1.0,TP,PLT,49.0,032365N,0009022W,DAYL,10.0,91.0,300.0,7.0,30.0400009155273,UNK
500250,PA-32R-301,1.0,REC,PLT,61.0,435026N,0885024W,DAYL,10.0,82.0,220.0,8.0,29.9799995422363,AUTR
350342,177,1.0,REC,PLT,63.0,414819N,1071159W,DAYL,10.0,70.0,196.02818085678828,3.0,30.2000007629395,AUTR
402341,172P,1.0,REC,PLT,43.0,354010N,0105570W,DAYL,10.0,70.0,164.62222297823436,5.2,29.886443759796403,AUTR
301300,177B,1.0,REC,PLT,46.0,044242N,0724238W,DAYL,10.0,72.0,120.0,3.0,30.1100006103516,AUTR
350095,A185F,1.0,REC,PLT,64.0,454134N,0694617W,DAYL,10.0,68.0,234.38024723239604,9.51089423951559,30.0900001525879,UNK
400340,T188C,1.0,REC,PLT,65.0,394538N,0872135W,DAYL,10.0,82.0,161.48537743057844,6.0,30.1000003814697,AUTR
350338,Velocity Super XLRG5,1.0,REC,PLT,45.0,324850N,0117522W,DAYL,10.0,73.0,280.0,7.0,29.9500007629395,AUTR
300230,PA-12,1.0,REC,PLT,50.0,441152N,0089134W,DAYL,6.0,66.0,180.0,3.0,29.9500007629395,FSS
402401,MX-7-180A,1.0,REC,PLT,50.0,393820N,0904642W,DAYL,5.0,79.0,110.0,6.0,29.9400005340576,FSS
400330,PA-32R-301T,1.0,REC,PLT,23.0,033937N,0945815W,DAYL,10.0,100.0,208.4205091527842,9.622807259548456,29.8700008392334,AUTR
551230,SUPERIOR CUB,1.0,REC,PLT,33.0,433818N,0116385W,DAYL,10.0,99.0,340.0,7.0,29.7900009155273,AUTR
507241,SEA REY,1.0,REC,PLT,64.0,028327N,0814546W,DAWN,10.0,90.0,219.8238597639885,6.283480835546576,30.0200004577637,NWS
452470,PA-36-285,1.0,REC,PLT,49.0,335225N,1013231W,DAYL,10.0,81.0,210.0,4.0,30.0599994659424,COMP
400401,172N,1.0,REC,DSTU,37.0,364556N,0811943W,DAYL,3.0,64.0,150.0,7.0,30.0499992370605,AUTR
250200,PT-13B,1.0,REC,PLT,57.0,383019N,1224828W,DAYL,10.0,79.0,190.0,8.0,29.8600006103516,COMP
153900,172M,1.0,REC,DSTU,59.0,383019N,1224828W,DAYL,10.0,79.0,190.0,8.0,29.8600006103516,COMP
350341,PA-28-161,1.0,REC,PLT,64.0,431510N,0753548W,DAYL,10.0,73.0,110.0,5.0,30.0400009155273,AUTR
402342,177B,1.0,REC,PLT,64.0,041330N,0070290W,DAYL,10.0,75.0,230.0,6.0,30.1700000762939,UNK
552330,180B,1.0,REC,PLT,54.0,304538N,0981314W,DAYL,10.0,72.0,186.445394866835,6.34944481451641,30.0300006866455,AUTR
300400,8C,1.0,REC,PLT,57.0,040487N,0080939W,DAYL,10.0,70.0,70.0,8.0,29.9699993133545,FSS
350240,M-7-260,1.0,REC,PLT,44.0,414412N,0070386W,DAYL,10.0,75.0,210.0,12.0,30.1299991607666,COWX
551092,172,1.0,REC,PLT,24.0,004141N,0734227W,DAYL,10.0,88.0,320.0,7.0,29.8700008392334,AUTR
551092,172,1.0,REC,DSTU,49.0,004141N,0734227W,DAYL,10.0,88.0,320.0,7.0,29.8700008392334,AUTR
452240,C-123K,2.0,REC,PLT,61.0,634334N,1485423W,DAYL,12.0,0.0,164.62222297823436,5.2,29.886443759796403,FSS
452240,C-123K,2.0,REC,CPLT,52.0,634334N,1485423W,DAYL,12.0,0.0,164.62222297823436,5.2,29.886443759796403,FSS
552310,T210M,1.0,REC,PLT,49.0,454353N,0915514W,DAYL,10.0,73.0,300.0,3.0,30.0699996948242,AUTR
300341,M18,1.0,TP,PLT,58.0,039634N,0121532W,DAYL,10.0,64.0,180.0,4.0,29.7999992370605,UNK
253200,172N,1.0,REC,PLT,29.0,032300N,0083462W,DAYL,10.0,99.0,20.0,6.0,29.8600006103516,FSS
253200,172N,1.0,REC,DSTU,27.0,032300N,0083462W,DAYL,10.0,99.0,20.0,6.0,29.8600006103516,FSS
552150,767-322,2.0,TF,PLT,50.0,041357N,0873233W,DAYL,10.0,0.0,164.62222297823436,5.2,29.886443759796403,COMP
552150,767-322,2.0,TF,CPLT,47.0,041357N,0873233W,DAYL,10.0,0.0,164.62222297823436,5.2,29.886443759796403,COMP
450240,58,2.0,REC,PLT,65.0,040291N,0079316W,DAYL,9.0,70.0,230.0,5.0,30.0200004577637,UNK
350000,HK36,1.0,REC,PLT,64.0,044519N,1211146W,DAYL,10.0,66.0,260.0,3.0,30.0,UNK
452240,AT-802A,1.0,TP,PLT,41.0,041375N,0097377W,DAYL,10.0,91.0,140.0,10.0,29.7600002288818,UNK
990000,Kodiak 100,1.0,TP,CPLT,65.0,435710N,0703516W,DAYL,10.0,79.0,180.0,10.0,30.0300006866455,UNK
508240,152,1.0,REC,PLT,24.0,374122N,0121498W,DAYL,10.0,61.0,300.0,12.0,29.7900009155273,NWS
551230,108-3,1.0,REC,PLT,61.0,381530N,1191313W,DAYL,10.0,68.0,100.0,9.0,30.1299991607666,AUTR
402420,ERJ 170 100 SE,2.0,TJ,PLT,34.0,031172N,0090286W,DAYL,10.0,90.0,330.0,11.0,29.99905954134537,AUTR
402420,ERJ 170 100 SE,2.0,TJ,CPLT,38.0,031172N,0090286W,DAYL,10.0,90.0,330.0,11.0,29.99905954134537,AUTR
550380,414,2.0,REC,PLT,28.0,036830N,0991812W,DAYL,10.0,93.0,360.0,3.0,30.0,AUTR
251470,PA28,1.0,REC,PLT,58.0,042532N,0704012W,DAYL,10.0,81.0,210.0,7.0,30.0100002288818,UNK
251200,152,1.0,REC,PLT,55.0,411826N,0085352W,DAYL,10.0,82.0,240.0,4.0,29.8199996948242,UNK
502332,M20M,1.0,REC,PLT,42.0,413735N,0073533W,NBRT,10.0,81.0,190.0,8.0,29.9500007629395,NWS
550240,PA18A,1.0,REC,PLT,52.0,454827N,1083314W,DAYL,10.0,61.0,190.0,6.0,29.9500007629395,AUTR
300230,SPORTSTAR PLUS,1.0,REC,DSTU,28.0,040718N,0761746W,DAYL,10.0,90.0,200.0,7.0,29.9500007629395,AUTR
507240,AT-4 LSA,1.0,REC,PLT,63.0,401638N,0083537W,DAYL,10.0,86.0,230.0,9.0,30.0400009155273,UNK
350240,172,1.0,REC,PLT,61.0,423543N,0721753W,NDRK,10.0,75.0,260.84709801750193,8.967173742923741,29.8600006103516,UNK
350240,172,1.0,REC,PLT,52.0,423543N,0721753W,NDRK,10.0,75.0,260.84709801750193,8.967173742923741,29.8600006103516,UNK
400120,DHC-3,1.0,TP,PLT,62.0,591926N,1582215W,DAYL,3.0,52.0,180.0,12.0,29.5699996948242,NET
402341,PA-32R-301,1.0,REC,PLT,45.0,334549N,0824655W,NITE,10.0,79.0,100.0,3.0,29.9799995422363,UNK
550470,152,1.0,REC,PLT,45.0,043290N,0084280W,DAYL,10.0,72.0,340.0,3.0,30.0400009155273,FSS
508341,PA-44-180,2.0,REC,FLTI,27.0,321153N,0008384W,NITE,10.0,73.0,265.1732548105144,10.08408225108225,29.9799995422363,AUTR
508341,PA-44-180,2.0,REC,DSTU,23.0,321153N,0008384W,NITE,10.0,73.0,265.1732548105144,10.08408225108225,29.9799995422363,AUTR
506901,EMB-145XR,2.0,TF,PLT,39.0,404718N,1115840W,DAYL,10.0,91.0,200.0,16.0,29.9699993133545,AUTR
506901,EMB-145XR,2.0,TF,CPLT,61.0,404718N,1115840W,DAYL,10.0,91.0,200.0,16.0,29.9699993133545,AUTR
450341,G164,1.0,REC,PLT,34.0,374526N,1211951W,DAYL,10.0,57.0,280.0,10.0,29.8899993896484,UNK
402341,PA-25-260,1.0,REC,PLT,25.0,274532N,0823722W,DAYL,10.0,88.0,250.0,10.0,29.8799991607666,UNK
300230,11CC,1.0,REC,PLT,57.0,323811N,0108923W,DAYL,10.0,88.0,260.0,5.0,30.2000007629395,UNK
350341,PA-28-180,1.0,REC,PLT,53.0,315727N,0924012W,NBRT,10.0,93.0,120.0,6.0,29.7900009155273,UNK
402220,PA28R,1.0,REC,FLTI,31.0,039240N,0120053W,DAYL,10.0,68.0,100.0,5.0,29.8600006103516,FSS
402220,PA28R,1.0,REC,PLT,21.0,039240N,0120053W,DAYL,10.0,68.0,100.0,5.0,29.8600006103516,FSS
350430,150A,1.0,REC,PLT,58.0,375431N,0083154W,DAYL,10.0,84.0,238.52478228832763,8.450849708561332,29.9200000762939,TVRA
507341,180D,1.0,REC,PLT,60.0,452525N,1225619W,DAYL,10.0,91.0,30.0,15.0,29.8500003814697,UNK
508400,A23-19,1.0,REC,PLT,55.0,374451N,0971316W,DAYL,10.0,84.0,50.0,4.0,29.8700008392334,UNK
300094,C24R,1.0,REC,PLT,51.0,003557N,0784612W,DAYL,10.0,82.0,130.0,6.0,30.0400009155273,AUTR
551380,182P,1.0,REC,PLT,33.0,335314N,1181422W,DAYL,10.0,70.0,260.0,8.0,29.8899993896484,UNK
551092,CLIPPER 582S,1.0,REC,PLT,59.0,381625N,0122416W,DAYL,10.0,72.0,190.0,12.0,29.8799991607666,UNK
450282,172R,1.0,REC,PLT,55.0,243313N,0814520W,NDRK,10.0,88.0,50.0,4.0,29.9400005340576,NWS
450470,7GCBC,1.0,REC,PLT,56.0,423810N,1051737W,DAYL,10.0,55.0,300.0,8.0,29.99454475008653,NET
300900,RV-6A,1.0,REC,PLT,65.0,433453N,1163123W,DAYL,10.0,81.0,340.0,5.0,30.0200004577637,UNK
551333,NAVION B,1.0,REC,PLT,46.0,026357N,0815128W,NITE,10.0,79.0,169.84160987628738,9.633906851797216,30.0400009155273,COWX
402341,SR22,1.0,REC,PLT,56.0,033538N,0945024W,DAYL,10.0,99.0,60.0,8.0,29.9300003051758,NET
400330,SEAREY,1.0,REC,PLT,54.0,045628N,0094946W,DAYL,10.0,88.0,180.0,4.0,29.75,UNK
552470,TP206B,1.0,REC,FLTI,57.0,471936N,1163459W,DUSK,10.0,84.0,50.0,4.0,29.7900009155273,UNK
452470,GULFSTREAM AM G-164B,1.0,REC,PLT,40.0,463629N,0116494W,DAYL,10.0,79.0,180.0,4.0,29.8099994659424,UNK
452192,177A,1.0,REC,PLT,57.0,047534N,0012086W,DAYL,10.0,93.0,300.0,14.0,29.7000007629395,UNK
402192,152,1.0,REC,PLT,32.0,253852N,0802558W,DAYL,10.0,91.0,110.0,7.0,30.0499992370605,NET
300241,7EC,1.0,REC,PLT,46.0,603029N,0151235W,DAYL,30.0,70.0,17.0,6.0,29.75,AUTR
301340,G-164B,1.0,REC,PLT,46.0,331654N,1123016W,DAYL,10.0,100.0,130.0,4.0,29.7999992370605,UNK
508341,200C,1.0,REC,PLT,48.0,033430N,0972119W,DAYL,10.0,99.0,179.8814997670028,7.808476190476191,29.8500003814697,UNK
551230,ZENITH 701,1.0,REC,PLT,61.0,372710N,1205331W,DAYL,10.0,82.0,330.0,9.0,29.8199996948242,COWX
300241,172E,1.0,REC,PLT,48.0,373726N,1185019W,DAYL,10.0,64.0,205.0,5.0,30.1800003051758,UNK
350342,J3C-65,1.0,REC,PLT,61.0,393920N,0075052W,DAYL,10.0,82.0,181.2159526312886,3.0,30.0400009155273,UNK
552330,U206,1.0,REC,PLT,53.0,455633N,0116725W,DAYL,10.0,72.0,30.0,4.0,29.75,COWX
100030,PA-30,2.0,REC,PLT,45.0,312836N,0825138W,DAYL,10.0,88.0,80.0,5.0,29.8700008392334,UNK
350470,414,2.0,REC,PLT,56.0,040510N,0783048W,DAWN,1.0,55.0,164.62222297823436,5.2,29.886443759796403,UNK
451240,Christen Eagle II,1.0,REC,PLT,32.0,452437N,0094226W,DAYL,10.0,82.0,150.0,11.0,30.0400009155273,UNK
450240,310C,2.0,REC,FLTI,60.0,385839N,1041623W,DAYL,10.0,79.0,60.0,17.0,30.2299995422363,UNK
404341,182,1.0,REC,PLT,52.0,034260N,0119140W,DAYL,10.0,72.0,270.0,8.0,29.8099994659424,UNK
350342,AA-5A,1.0,REC,PLT,46.0,042940N,1202356W,DAYL,10.0,59.0,160.0,3.0,30.1800003051758,TVRA
402341,U206G,1.0,REC,PLT,29.0,059345N,1505419W,DAYL,10.0,0.0,164.62222297823436,5.2,29.886443759796403,FSS
300240,8GCBC,1.0,REC,PLT,47.0,622425N,1485816W,DAYL,10.0,64.0,179.8814997670028,7.808476190476191,29.8500003814697,NET
402401,PA-32-260,1.0,REC,PLT,41.0,612224N,1475011W,DAYL,10.0,63.0,212.36817307692309,3.0,29.7900009155273,UNK
551090,J5C,1.0,REC,PLT,53.0,061360N,0151360W,DAYL,40.0,57.0,164.62222297823436,5.2,29.886443759796403,NWS
402900,310F,2.0,REC,PLT,53.0,413828N,0852456W,DAYL,10.0,81.0,230.0,8.0,29.9699993133545,COWX
552230,RV-6,1.0,REC,PLT,58.0,474628N,1164911W,DAYL,10.0,54.0,200.0,10.0,30.0699996948242,UNK
452240,PA-11,1.0,REC,PLT,28.0,603017N,0150337W,DAYL,10.0,63.0,240.0,5.0,29.9699993133545,UNK
508282,PA-28-180,1.0,REC,PLT,61.0,048525N,1225528W,DAYL,25.0,75.0,290.0,10.0,30.0499992370605,AUTR
153200,150J,1.0,REC,FLTI,60.0,048525N,1225528W,DAYL,25.0,75.0,290.0,10.0,30.0499992370605,AUTR
153200,150J,1.0,REC,DSTU,64.0,048525N,1225528W,DAYL,25.0,75.0,290.0,10.0,30.0499992370605,AUTR
100030,RV8A,1.0,REC,PLT,55.0,033725N,1171629W,DAYL,10.0,70.0,240.0,7.0,29.8899993896484,FSS
401342,182T,1.0,REC,PLT,42.0,046447N,1075146W,DAYL,9.0,73.0,20.0,3.0,30.0400009155273,FSS
402341,150K,1.0,REC,PLT,28.0,045049N,0844213W,DAYL,10.0,73.0,180.0,6.0,30.00301867298942,AUTR
553490,SR20,1.0,REC,PLT,37.0,030949N,0951929W,NITE,10.0,82.0,164.62222297823436,5.2,29.886443759796403,AUTR
152230,LC42-550FG,1.0,REC,PLT,43.0,028050N,0822043W,DAYL,10.0,79.0,120.0,3.0,30.0,AUTR
452241,T-18,1.0,REC,PLT,46.0,321444N,1095341W,DAYL,10.0,81.0,45.0,5.0,29.98177121680374,UNK
552230,PA-18-150,1.0,REC,PLT,28.0,613419N,1493222W,DAYL,50.0,61.0,179.7017341645283,8.680306355409297,29.7700004577637,AUTR
500900,A320-232,2.0,TF,PLT,49.0,384144N,1213527W,DAYL,10.0,81.0,170.0,13.0,29.8500003814697,AUTR
500900,A320-232,2.0,TF,CPLT,43.0,384144N,1213527W,DAYL,10.0,81.0,170.0,13.0,29.8500003814697,AUTR
153081,PA-28-161,1.0,REC,FLTI,30.0,042352N,0705458W,DAYL,10.0,75.0,310.0,12.0,30.0300006866455,UNK
153081,PA-28-161,1.0,REC,PLT,40.0,042352N,0705458W,DAYL,10.0,75.0,310.0,12.0,30.0300006866455,UNK
402901,U206F,1.0,REC,PLT,55.0,595647N,1581153W,DAYL,10.0,0.0,164.62222297823436,5.2,29.886443759796403,UNK
552230,182E,1.0,REC,PLT,62.0,036140N,0076341W,DAYL,9.0,84.0,100.0,8.0,30.0599994659424,NWS
402332,JR. S,1.0,REC,PLT,48.0,004800N,0121570W,DAYL,20.0,70.0,200.0,4.0,30.021239697744114,TVRA
551092,RV-8,1.0,REC,PLT,60.0,003638N,0804137W,DAYL,10.0,82.0,40.0,4.0,30.2900009155273,UNK
450901,PA-15,1.0,REC,PLT,65.0,474219N,1215941W,DAYL,10.0,70.0,340.0,4.0,30.1000003814697,NET
550380,AA-5,1.0,REC,PLT,65.0,041435N,0715514W,DAYL,10.0,75.0,123.36105719160072,3.0,30.1900005340576,TVRA
452240,REMOS G-3/600,1.0,REC,FLTI,45.0,322417N,1111319W,DAYL,10.0,81.0,110.0,11.0,29.8600006103516,COMP
300240,TU206F,1.0,REC,PLT,45.0,044526N,1191723W,DAYL,10.0,50.0,164.62222297823436,5.2,29.886443759796403,UNK
551094,DR107,1.0,REC,PLT,60.0,414619N,0882832W,DAYL,10.0,79.0,290.0,8.0,29.8600006103516,NET
100030,182C,1.0,REC,PLT,34.0,045412N,1111544W,DAYL,1.0,52.0,280.0,4.0,29.8600006103516,UNK
404191,SR22,1.0,REC,FLTI,31.0,034257N,0844552W,DAYL,10.0,84.0,130.0,9.0,30.2000007629395,NWS
404191,SR22,1.0,REC,DSTU,44.0,034257N,0844552W,DAYL,10.0,84.0,130.0,9.0,30.2000007629395,NWS
550000,G-164B,1.0,TP,PLT,58.0,030290N,0923248W,DAYL,10.0,82.0,45.0,4.0,30.0599994659424,TVRA
100030,560E,2.0,REC,PLT,47.0,301843N,0814916W,DAYL,10.0,82.0,80.0,9.0,30.1200008392334,UNK
100030,560E,2.0,REC,FLTI,27.0,301843N,0814916W,DAYL,10.0,82.0,80.0,9.0,30.1200008392334,UNK
452220,S2R-G10,1.0,TP,PLT,57.0,324419N,1142056W,NITE,10.0,75.0,20.0,3.0,29.8099994659424,NET
402900,PA-14,1.0,REC,PLT,43.0,622937N,1501724W,DAYL,10.0,61.0,340.0,10.0,30.0400009155273,FSS
402900,A-1B,1.0,REC,PLT,33.0,672038N,1511316W,DAYL,10.0,61.0,360.0,2.0,29.7700004577637,NWS
552337,108-2,1.0,REC,PLT,33.0,060120N,1541650W,DAYL,20.0,52.0,230.0,8.0,29.8600006103516,COMP
508900,TR182,1.0,REC,PLT,39.0,040830N,1113941W,DAYL,15.0,63.0,40.0,4.0,29.7800006866455,UNK
551090,177B,1.0,REC,PLT,57.0,381837N,0075726W,DAYL,10.0,73.0,50.0,9.0,30.1200008392334,NWS
990990,DHC-2,1.0,REC,PLT,47.0,565739N,1583445W,DAYL,10.0,54.0,40.0,4.0,29.7900009155273,UNK
551090,KR-2,1.0,REC,OTHR,47.0,382916N,0012161W,DAYL,10.0,82.0,160.0,4.0,29.8600006103516,AUTR
990000,210,1.0,REC,PLT,23.0,293751N,0904049W,NITE,10.0,0.0,60.0,5.0,30.04576588667297,AUTR
300230,172P,1.0,REC,DSTU,27.0,364621N,0096041W,DAYL,10.0,91.0,130.0,11.0,29.9400005340576,AUTR
452241,150L,1.0,REC,PLT,24.0,004240N,0093491W,DAYL,10.0,72.0,310.0,11.0,29.7999992370605,UNK
551230,7KCAB,1.0,REC,DSTU,23.0,041597N,0097266W,DAYL,10.0,64.0,300.0,13.0,29.8899993896484,AUTR
452240,PA-20,1.0,REC,PLT,57.0,563224N,0154842W,DUSK,10.0,55.0,270.0,18.0,29.7000007629395,NET
350342,MX-2,1.0,REC,PLT,44.0,030913N,0823959W,DAYL,10.0,90.0,290.0,3.0,29.8899993896484,UNK
500000,D35,1.0,REC,PLT,52.0,036416N,1013028W,DAYL,10.0,82.0,340.0,9.0,29.9400005340576,AUTR
350900,Lancair,1.0,REC,PLT,63.0,354155N,0855037W,DAYL,10.0,91.0,199.61318616921727,4.0,30.0599994659424,NET
350500,PA-32RT-300,1.0,REC,PLT,50.0,036054N,0115915W,DAYL,10.0,81.0,50.0,6.0,29.8700008392334,NET
300240,GLASAIR RG SUPER 11S,1.0,REC,PLT,39.0,445951N,0925120W,DAYL,10.0,61.0,300.0,19.0,29.9400005340576,NET
300270,140,1.0,REC,PLT,40.0,445210N,0685833W,DAYL,10.0,68.0,290.0,10.0,30.1299991607666,NET
400401,T210,1.0,REC,PLT,62.0,361125N,0922626W,DAYL,9.0,73.0,200.0,5.0,30.1200008392334,UNK
450341,P210N,1.0,REC,FLTI,42.0,424741N,0853058W,DAYL,10.0,64.0,180.0,11.0,29.9300003051758,AUTR
450341,P210N,1.0,REC,FLTI,26.0,424741N,0853058W,DAYL,10.0,64.0,180.0,11.0,29.9300003051758,AUTR
502120,182T,1.0,REC,PLT,60.0,032823N,0825115W,DAYL,7.0,75.0,197.1958028898177,7.52567106568481,30.1200008392334,AUTR
550240,Kolb Twinstar Mark,1.0,REC,PLT,48.0,414228N,0855959W,DUSK,10.0,63.0,360.0,7.0,30.1000003814697,UNK
350341,PA-46-350P,1.0,REC,PLT,64.0,402614N,1043759W,DAYL,10.0,64.0,160.0,10.0,30.5100002288818,UNK
402192,ACRO SPORT II,1.0,REC,PLT,58.0,444136N,0009291W,DAYL,7.0,54.0,90.0,3.0,29.9200000762939,NET
251200,PA-28-235,1.0,REC,PLT,53.0,351036N,1185538W,DAYL,10.0,75.0,180.0,4.0,29.7700004577637,FSS
300300,207A,1.0,REC,PLT,34.0,061548N,0160586W,DAYL,8.0,52.0,94.0,8.0,29.5699996948242,COMP
253470,ULTRACRUISER SPORT,1.0,REC,PLT,35.0,411654N,0084191W,DAYL,10.0,73.0,230.0,3.0,29.9699993133545,UNK
401341,PA-28-161,1.0,REC,PLT,64.0,041522N,0861749W,DAYL,10.0,64.0,122.32341708563638,7.923279526029527,30.1299991607666,FSS
404192,180,1.0,REC,PLT,61.0,431428N,0765526W,DAYL,10.0,57.0,290.0,13.0,29.8799991607666,FSS
551092,PA-28-181,1.0,REC,PLT,47.0,041421N,0071558W,DAYL,10.0,70.0,290.0,10.0,29.7099990844727,UNK
450342,S2R-G10,1.0,TP,PLT,49.0,031190N,0083540W,DAYL,10.0,88.0,300.0,4.0,30.0300006866455,TVRA
508900,PA46-310P,1.0,REC,PLT,55.0,364417N,1081328W,DAYL,10.0,77.0,175.25236799909788,4.0,30.2900009155273,NET
100330,500,2.0,TF,PLT,54.0,030136N,0962216W,DAYL,10.0,90.0,220.0,9.0,29.8899993896484,COWX
402341,PA-20,1.0,REC,DSTU,59.0,058428N,0157010W,DAYL,10.0,50.0,200.0,5.0,29.978181548052024,TVRA
300300,PA-22-150,1.0,REC,PLT,43.0,684230N,0148320W,DAYL,20.0,45.0,164.62222297823436,5.2,29.886443759796403,UNK
551230,MX7,1.0,REC,PLT,63.0,393056N,0122132W,DAYL,10.0,73.0,212.5754899606997,8.018592466529002,30.0100002288818,NWS
551092,KITFOX II,1.0,REC,PLT,22.0,642713N,1473349W,DAYL,10.0,64.0,140.0,6.0,29.9500007629395,AUTR
506342,Savage-Cozy,1.0,REC,PLT,53.0,451434N,0122467W,DAYL,10.0,73.0,20.0,3.0,30.0499992370605,UNK
